latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemin,humidity,precip,preciptype,cloudcover,conditions,description,stations
39.952,-75.162,2023-01-19,45,37.2,42,36.6,90,0.926,rain,94.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-01-20,47.7,39.9,44.3,34.2,68.4,0.001,rain,77.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"F6057,F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-01-21,41.5,38.3,39.7,31,59.7,0,,87.7,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-01-22,42.3,33.3,37.9,31.3,75.3,0.431,rain,88.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"F6057,F6990,72408013739,72408594732,72407493780,72030464752,E8199,E9167,KPHL,KPNE"
39.952,-75.162,2023-01-23,41.7,37.6,39.3,30.4,83.3,0.23,rain,99.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-01-24,47.7,34.7,39.7,26.3,58.1,0,,51,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-01-25,57.6,29.4,40,26,80.7,0.614,rain,81.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,E8199,E9167,KPHL,DE045,KPNE"
39.952,-75.162,2023-01-26,57.6,39.6,46,32.9,65.5,0.288,rain,88.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"F6057,72408013739,72408594732,72407493780,72030464752,E9167,E8199,KPHL,KPNE"
39.952,-75.162,2023-01-27,41.8,31.9,37.1,27.6,55.9,0,,38.5,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-01-28,51.6,31.4,42.6,27.5,54.5,0,,56.7,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-01-29,51.6,33,42.8,33,69.7,0,,70.9,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-01-30,53.6,36.7,44.6,34.5,78.4,0,,68.1,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-01-31,44.3,34.6,38.2,28.1,80.1,0.023,rain,95.7,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-02-01,38.3,29.4,33.6,23.9,56,0.01,"rain,snow",65.2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-02-02,40.5,26.7,33.2,22.9,48.3,0,,56.2,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-03,35.9,16.9,27.6,-0.6,43.1,0,,53.1,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-04,27.4,13.5,20.2,-0.8,38.9,0,,19.2,Clear,Clear conditions throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-05,51.2,24.4,38.8,19.7,48.4,0,,60.8,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-06,51.1,32.6,41.6,29.5,64.6,0,,62,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-07,45.2,26.4,36.9,22.9,64.6,0,,55.7,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-08,56.7,36.5,45.7,35.6,62.5,0.01,rain,48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-09,60.3,31.2,48.1,31.2,71.6,0,,69.9,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-10,62.5,46,55.2,41.4,54.6,0,,37.9,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-11,48,35.7,42.3,31.1,42.8,0,,41.2,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-12,45.2,33.5,39.1,30.1,61.1,0.121,rain,79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-13,58.7,39.4,47.9,32.5,34.2,0.002,rain,50.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-14,55.5,39.8,47.5,36.1,38.5,0,,30.4,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-15,66.8,43.1,54.4,39.1,51.1,0,,58.5,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-16,61.9,47.3,54.6,47.3,75.9,0.16,rain,69.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-17,61.9,36.3,51.2,25.8,79.3,0.594,rain,92.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-18,42.3,28.5,35.4,17.9,44.5,0,,32.3,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-19,52.9,32.2,42.8,26.8,61.2,0,,52.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-20,61.9,44.9,52,41.3,69,0,,61.4,Partially cloudy,Partly cloudy throughout the day.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-21,56.3,41.7,48.4,38.2,65.8,0.048,rain,73.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-22,45.2,33.9,40.7,33.2,70.4,0.037,rain,73.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-23,62.1,41.6,48.2,35.9,80.4,0,,68.8,Partially cloudy,Clearing in the afternoon.,"F6057,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-02-24,50.8,33.8,46.1,25.5,50.1,0,,49.2,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-02-25,34.9,26.4,31,18.2,53,0,,76.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-02-26,51.5,28.4,40.1,22.9,69.1,0,,52.3,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-02-27,48.2,33.8,40.2,27.1,55.4,0.131,rain,61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-02-28,43.1,36.2,39.1,28.4,89.6,0.149,rain,79.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-01,51.6,31,41.4,25.8,75.5,0,,57.4,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-02,58.5,43.3,49.6,38.6,68.3,0.001,rain,82.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-03,46.6,35.3,41.7,29,64.3,0.204,rain,75.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-04,51,40.7,48.2,35.8,65.9,0.471,rain,86.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-05,57.3,32.7,45.6,28.7,52.7,0,,24.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-06,54.9,38,46.4,33.6,43.4,0,,37.6,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-07,48,35.5,41.8,27.1,47.1,0.009,rain,64.5,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-08,48.5,33.6,40.9,23.9,47.4,0,,49,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-09,52,32.1,41.5,23.6,51.7,0,,12.5,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-10,46.6,33.8,40.2,28.5,71.2,0.198,rain,76.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-11,43.5,36.5,39.8,28.4,75.2,0.045,rain,96.9,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-12,45.7,30.3,38.7,25.1,60.9,0,,60.7,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-13,44.9,37.8,41.1,34.1,87.2,0.096,rain,100,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-14,40.7,34.9,37.7,23.3,60.5,0.021,"rain,snow",97.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-15,49.4,33.9,40.2,22,37.5,0,,39.1,Partially cloudy,Clearing in the afternoon.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-03-16,58.8,32.9,45.2,26.2,26.7,0,,29.7,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-17,60,40.3,50.6,40.3,51.1,0,,74.9,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-03-18,54.1,41.9,46.9,34.4,46,0.031,rain,66.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-03-19,42.6,27.9,34.7,16.8,33.4,0,,31.5,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-03-20,50.4,27,38.7,21.9,41,0,,5.2,Clear,Clear conditions throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-03-21,61.1,31.7,46.6,29.5,41.9,0,,24.8,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-03-22,64,38.5,50.7,34.8,51.5,0,,61.6,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-03-23,60.7,48.4,53.9,45,83.8,0.334,rain,90.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-24,58.2,44.4,50.1,39.7,74.2,0.111,rain,95.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,1338W,KPNE"
39.952,-75.162,2023-03-25,48.1,44.2,46.2,38,88,0.168,rain,98.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,1338W,KPNE"
39.952,-75.162,2023-03-26,61.9,45.2,52.5,40.6,56,0,,30.7,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-03-27,64.9,37.6,49.1,36.8,65.2,0.133,rain,50.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-03-28,52.3,39.8,45.6,36.7,67.9,0,,69.7,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-03-29,55.9,36.4,46.5,33.3,46.5,0,,33.9,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-03-30,47.2,32.4,40.4,22.6,38.1,0,,12.9,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-03-31,62.4,35.4,49,32.8,58.3,0,,67.1,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-01,70.3,52.9,61.9,52.9,75.3,0.494,rain,84.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-04-02,51.3,41.4,47.1,33.5,38.4,0.022,rain,41.5,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-03,62.3,33.9,49,31.9,48.9,0,,39.7,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-04,76.2,47.9,62.5,47.9,70,0,,39,Partially cloudy,Becoming cloudy in the afternoon.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-05,69.4,55,60.3,55,85.2,0,,73.9,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-06,82.1,54,65.6,54,71.6,0.182,rain,73.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-07,59.3,49.8,54.4,47.4,33.9,0.021,rain,80.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,E1527,KPNE"
39.952,-75.162,2023-04-08,50.3,38.5,45,30.8,38.2,0,,62.3,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-09,58.5,36,47.2,33.7,51.5,0,,24.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,D8567,DE045,KPNE"
39.952,-75.162,2023-04-10,64.5,36.3,50.9,36.3,53.4,0,,1.5,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,D8567,DE045,KPNE"
39.952,-75.162,2023-04-11,73.3,45.4,59.5,40.9,40.6,0,,37.6,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,E9167,KPHL,D8567,DE045,KPNE"
39.952,-75.162,2023-04-12,82.4,56.9,70.2,56.9,34.5,0,,35.2,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,D8567,DE045,KPNE"
39.952,-75.162,2023-04-13,86,58,73.3,58,39.5,0,,0,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,D8567,DE045,KPNE"
39.952,-75.162,2023-04-14,83.4,58.5,71.2,58.5,45.7,0,,44.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,D8567,DE045,KPNE"
39.952,-75.162,2023-04-15,74.1,60.7,66.8,60.7,83.8,0.109,rain,79.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-04-16,75,57.7,64.9,57.7,84.6,0,,84.5,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-04-17,66.5,56.8,60.5,56.8,61.4,0.082,rain,87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-04-18,60.9,45.9,54.8,42.1,40.8,0,,48.8,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-19,66.2,40.3,52.9,36.8,45,0,,12.7,Clear,Clear conditions throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-20,75.2,46.8,59.5,43.4,57.1,0,,27.4,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-21,82.4,48.6,61.8,46.2,72.9,0,,36.9,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-22,76.9,52.4,62.6,52.4,76.4,0.363,rain,80.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-23,66.7,52.1,59.5,52.1,60.4,0.273,rain,71.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-04-24,59.1,43.6,51.6,39,43.4,0,,40.7,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-04-25,57.2,41.8,50.4,38.5,47.4,0,,34.4,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-04-26,61.6,41.4,50.8,37.5,62.2,0.112,rain,73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-27,59.7,48.6,52.9,46.3,77.7,0.093,rain,88.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-04-28,55,49,50.9,42.7,87.5,0.916,rain,97.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-04-29,59.2,49,54.4,43.9,94.8,0.771,rain,100,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-04-30,62.9,52.3,56,52.3,97.3,1.257,rain,100,"Rain, Overcast",Cloudy skies throughout the day with rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2023-05-01,61.8,50.4,55.5,50.4,53.4,0.05,rain,73.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-05-02,55.4,47.7,51,41.7,63.1,0.034,rain,91.2,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2023-05-03,51.7,45.8,48.6,41.4,65.7,0.017,rain,88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
